"Name","State","test/c_index","Notes","User","Tags","Created","Runtime","Sweep","activation","alpha","batchsize","bins","csv_path","d_gen_out","datapath","dim_hist_and_feature_path","dropout","epochs","l1_lambda","learningrate","modality","num_workers","repeating","storepath","c_index_epoch_val","c_index_last_val","c_index_max_val","epoch","test/runningloss","train/c_index","train/runningloss","valid/c_index","valid/runningloss"
"lyric-sweep-201","finished","0.6563336306868867","-","tobias-seibel","","2023-09-16T00:05:29.000Z","696","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.00001","Porpoise","2","1","/work4/seibel/data/results","10","0.6476964950561523","0.6937669515609741","40","1.158968031282435","0.9908893593075913","0.3952600814765832","0.6476964769647696","1.3770959169958883"
"rosy-sweep-200","finished","0.7033898305084746","-","tobias-seibel","","2023-09-15T23:51:34.000Z","827","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","PrePorpoise","2","5","/work4/seibel/data/results","38","0.7289972901344299","0.7913278937339783","40","0.7495880633574468","0.9833864787373724","0.2794841259632947","0.7289972899728997","0.8782307916839446"
"dry-sweep-199","finished","0.7167707404103479","-","tobias-seibel","","2023-09-15T23:51:12.000Z","920","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","PrePorpoise","2","4","/work4/seibel/data/results","19","0.6368563771247864","0.7208672165870667","40","0.7482322351825985","0.9880221870896864","0.3726042518689913","0.6368563685636857","0.788186740366973"
"distinctive-sweep-198","finished","0.7154326494201606","-","tobias-seibel","","2023-09-15T23:49:41.000Z","1474","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","PrePorpoise","2","3","/work4/seibel/data/results","12","0.4065040647983551","0.7533875107765198","40","1.0556758930420644","0.9902194592566788","0.178912182892494","0.4065040650406504","1.0343358972700594"
"stilted-sweep-197","finished","0.5994647636039251","-","tobias-seibel","","2023-09-15T23:37:45.000Z","825","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","PrePorpoise","2","2","/work4/seibel/data/results","11","0.574525773525238","0.7994579672813416","40","0.8325377621156745","0.98218065864573","0.27523095653756047","0.5745257452574526","0.7752677545585551"
"summer-sweep-196","finished","0.6909009812667262","-","tobias-seibel","","2023-09-15T23:35:42.000Z","927","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","PrePorpoise","2","1","/work4/seibel/data/results","39","0.8021680116653442","0.8021680116653442","40","0.7674631653719496","0.9843779308127228","0.25409400650034425","0.8021680216802168","0.7926466344439113"
"glowing-sweep-195","finished","0.5724799286351472","-","tobias-seibel","","2023-09-15T23:30:05.000Z","1171","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","Porpoise","2","5","/work4/seibel/data/results","8","0.6151761412620544","0.7533875107765198","40","1.2808698330833022","0.9919611993890513","0.22093740061065947","0.6151761517615176","1.550451118222997"
"ancient-sweep-194","finished","0.6701605709188225","-","tobias-seibel","","2023-09-15T23:26:04.000Z","697","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","Porpoise","2","4","/work4/seibel/data/results","8","0.5189701914787292","0.7100270986557007","40","1.255455664231153","0.992014791393124","0.40667532539251944","0.518970189701897","1.974903531758205"
"pleasant-sweep-193","finished","0.694692239072257","-","tobias-seibel","","2023-09-15T23:22:29.000Z","787","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","Porpoise","2","3","/work4/seibel/data/results","10","0.6842818260192871","0.7398374080657959","40","1.1440582114700004","0.9976687478228248","0.1977946324321719","0.6842818428184282","1.82624479582274"
"youthful-sweep-192","finished","0.7575825156110616","-","tobias-seibel","","2023-09-15T23:14:28.000Z","691","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","Porpoise","2","2","/work4/seibel/data/results","7","0.5189701914787292","0.7425474524497986","40","1.2809700101135253","0.997507971810606","0.13120542994757045","0.518970189701897","2.099943982744128"
"neat-sweep-191","finished","0.6561106155218555","-","tobias-seibel","","2023-09-15T23:10:10.000Z","1191","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00005","Porpoise","2","1","/work4/seibel/data/results","15","0.5609756112098694","0.7628726363182068","40","1.2382040709558524","0.99372973552346","0.2510709360920109","0.5609756097560976","1.468388900369196"
"ethereal-sweep-190","finished","0.6351471900089206","-","tobias-seibel","","2023-09-15T23:06:35.000Z","948","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","PrePorpoise","2","5","/work4/seibel/data/results","5","0.6937669515609741","0.8021680116653442","40","1.3514847735186448","0.9951231276293576","0.10936260085306236","0.6937669376693767","1.335251445494391"
"vocal-sweep-189","finished","0.6761819803746655","-","tobias-seibel","","2023-09-15T23:00:34.000Z","831","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","PrePorpoise","2","4","/work4/seibel/data/results","8","0.5826558470726013","0.7588075995445251","40","1.4328525954118922","0.9908893593075913","0.07584343256140295","0.5826558265582655","1.7330350929490714"
"devoted-sweep-188","finished","0.631578947368421","-","tobias-seibel","","2023-09-15T22:51:05.000Z","925","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","PrePorpoise","2","3","/work4/seibel/data/results","7","0.6260162591934204","0.772357702255249","40","1.3242673241440306","0.9982582598676276","0.07413054698117762","0.6260162601626016","1.383098137946157"
"distinctive-sweep-187","finished","0.6280107047279215","-","tobias-seibel","","2023-09-15T22:46:41.000Z","828","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","PrePorpoise","2","2","/work4/seibel/data/results","5","0.6476964950561523","0.7859078645706177","40","1.320833938583975","0.9963825397250732","0.12038223903169608","0.6476964769647696","1.3546202267047858"
"wandering-sweep-186","finished","0.6369313113291704","-","tobias-seibel","","2023-09-15T22:45:16.000Z","1490","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","PrePorpoise","2","1","/work4/seibel/data/results","5","0.574525773525238","0.783197820186615","40","1.1304759793042989","0.9903802352688978","0.07054279252002281","0.5745257452574526","1.6612978012525028"
"icy-sweep-185","finished","0.6728367528991972","-","tobias-seibel","","2023-09-15T22:37:57.000Z","781","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","Porpoise","2","5","/work4/seibel/data/results","4","0.6043360233306885","0.8048780560493469","40","1.108484661215325","0.9939441035397518","0.32421731805628495","0.6043360433604336","1.563007094232134"
"jumping-sweep-184","finished","0.6846565566458519","-","tobias-seibel","","2023-09-15T22:34:54.000Z","700","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","Porpoise","2","4","/work4/seibel/data/results","12","0.5785908102989197","0.718157172203064","40","1.1464313899436045","0.9815643505988908","0.5327051995632353","0.5785907859078591","1.6384685650072175"
"sunny-sweep-183","finished","0.7586975914362176","-","tobias-seibel","","2023-09-15T22:24:39.000Z","793","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","Porpoise","2","3","/work4/seibel/data/results","6","0.6869918704032898","0.7804877758026123","40","1.0205572285872673","0.9855569549023284","0.38596939159029","0.6869918699186992","1.4990992550789115"
"soft-sweep-182","finished","0.6775200713648528","-","tobias-seibel","","2023-09-15T22:23:04.000Z","706","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","Porpoise","2","2","/work4/seibel/data/results","11","0.6111111044883728","0.794037938117981","40","1.2790164964362096","0.9860392829389856","0.40387932136064875","0.6111111111111112","1.5997440576915225"
"polar-sweep-181","finished","0.6429527207850134","-","tobias-seibel","","2023-09-15T22:22:44.000Z","1346","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.1","40","0","0.00001","Porpoise","2","1","/work4/seibel/data/results","5","0.574525773525238","0.7235772609710693","40","1.1229166248091889","0.9794206704359708","0.480829463457062","0.5745257452574526","1.2244172570583156"
"stellar-sweep-180","finished","0.6987065120428189","-","tobias-seibel","","2023-09-15T22:15:00.000Z","572","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","PrePorpoise","2","5","/work4/seibel/data/results","38","0.615160346031189","0.705539345741272","40","1.2003049620314483","0.9971328277820948","0.12157256171669883","0.6151603498542274","1.0990932458190332"
"dauntless-sweep-179","finished","0.6966993755575379","-","tobias-seibel","","2023-09-15T22:13:01.000Z","596","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","PrePorpoise","2","4","/work4/seibel/data/results","6","0.5918367505073547","0.7346938848495483","40","1.129638502629024","0.9757228221549344","0.3249702285896047","0.5918367346938775","1.1561463430962056"
"hardy-sweep-178","finished","0.7711864406779662","-","tobias-seibel","","2023-09-15T22:05:26.000Z","569","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","PrePorpoise","2","3","/work4/seibel/data/results","39","0.7113702893257141","0.7113702893257141","40","1.084139579624704","0.995900211688416","0.20915024408174487","0.7113702623906706","1.285223763643457"
"revived-sweep-177","finished","0.7435325602140945","-","tobias-seibel","","2023-09-15T22:03:40.000Z","1139","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","PrePorpoise","2","2","/work4/seibel/data/results","2","0.6064140200614929","0.6938775777816772","40","1.1511854808619604","0.9862000589512044","0.2089943836331399","0.6064139941690962","1.1722051931774542"
"copper-sweep-176","finished","0.6842105263157895","-","tobias-seibel","","2023-09-15T22:03:15.000Z","578","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","PrePorpoise","2","1","/work4/seibel/data/results","5","0.5102040767669678","0.7434402108192444","40","1.4070866334851493","0.9972668077922774","0.2157852351352483","0.5102040816326531","1.9141232163046529"
"helpful-sweep-175","finished","0.6422836752899197","-","tobias-seibel","","2023-09-15T22:01:08.000Z","252","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","Porpoise","2","5","/work4/seibel/data/results","20","0.6122449040412903","0.7113702893257141","40","1.2058816624819917","0.9872718990326644","0.22109542523235745","0.6122448979591837","1.1876657263382615"
"dark-sweep-174","finished","0.719892952720785","-","tobias-seibel","","2023-09-15T21:59:06.000Z","244","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","Porpoise","2","4","/work4/seibel/data/results","18","0.5014577507972717","0.6632652878761292","40","1.5162059462302648","0.9938905115356788","0.22755139158303772","0.5014577259475219","1.488836731724677"
"treasured-sweep-173","finished","0.721900089206066","-","tobias-seibel","","2023-09-15T21:56:57.000Z","401","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","Porpoise","2","3","/work4/seibel/data/results","2","0.5174927115440369","0.6676384806632996","40","1.195922716535542","0.9908625633055548","0.32941211914878976","0.5174927113702624","1.4972234134102085"
"summer-sweep-172","finished","0.6855486173059768","-","tobias-seibel","","2023-09-15T21:56:39.000Z","261","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","Porpoise","2","2","/work4/seibel/data/results","1","0.532069981098175","0.7230320572853088","40","1.171834381467358","0.992818671454219","0.23234038873683796","0.532069970845481","1.4635195343469285"
"summer-sweep-171","finished","0.7448706512042819","-","tobias-seibel","","2023-09-15T21:54:58.000Z","242","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00005","Porpoise","2","1","/work4/seibel/data/results","28","0.5626822113990784","0.7011661529541016","40","1.1936013993901418","0.9973739918004234","0.19540190057153467","0.5626822157434402","1.364816404226208"
"magic-sweep-170","finished","0.6833184656556646","-","tobias-seibel","","2023-09-15T21:47:01.000Z","575","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","PrePorpoise","2","5","/work4/seibel/data/results","7","0.6209912300109863","0.7638484239578247","40","1.448733689955911","0.999946407995927","0.06236375902237029","0.6209912536443148","2.193049847415368"
"stoic-sweep-169","finished","0.7065120428189117","-","tobias-seibel","","2023-09-15T21:45:00.000Z","592","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","PrePorpoise","2","4","/work4/seibel/data/results","8","0.6413994431495667","0.7725947499275208","40","1.2918877960961908","0.997186419786168","0.15544715047089316","0.641399416909621","1.8349439275938273"
"autumn-sweep-168","finished","0.7154326494201606","-","tobias-seibel","","2023-09-15T21:37:59.000Z","1135","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","PrePorpoise","2","3","/work4/seibel/data/results","10","0.6122449040412903","0.7230320572853088","40","1.3256392802822992","0.9987137919022482","0.06905787229818416","0.6122448979591837","1.4634032978435167"
"crisp-sweep-167","finished","0.647636039250669","-","tobias-seibel","","2023-09-15T21:37:24.000Z","573","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","PrePorpoise","2","2","/work4/seibel/data/results","9","0.6239067316055298","0.7755101919174194","40","1.6013010858922467","0.9954446796537956","0.14819680609294084","0.6239067055393586","2.379884961860065"
"fresh-sweep-166","finished","0.6770740410347904","-","tobias-seibel","","2023-09-15T21:35:17.000Z","578","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","PrePorpoise","2","1","/work4/seibel/data/results","7","0.6122449040412903","0.7988338470458984","40","1.7433597794989308","0.9975347678126424","0.1298153380860975","0.6122448979591837","1.9110110436861256"
"glad-sweep-165","finished","0.7114183764495986","-","tobias-seibel","","2023-09-15T21:32:54.000Z","264","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","Porpoise","2","5","/work4/seibel/data/results","25","0.6822157502174377","0.728863000869751","40","1.1218799710896827","0.9929526514644016","0.5687695473227752","0.6822157434402333","1.1677193568755135"
"daily-sweep-164","finished","0.7051739518287243","-","tobias-seibel","","2023-09-15T21:31:12.000Z","401","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","Porpoise","2","4","/work4/seibel/data/results","12","0.6749271154403687","0.7201166152954102","40","1.0905826409257935","0.9892280071813284","0.657509157837863","0.6749271137026239","1.4121768281378415"
"toasty-sweep-163","finished","0.6061552185548618","-","tobias-seibel","","2023-09-15T21:31:11.000Z","242","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","Porpoise","2","3","/work4/seibel/data/results","16","0.5597667694091797","0.7142857313156128","40","1.076303417967283","0.991693239368686","0.5850583373848356","0.5597667638483965","1.2923055225181876"
"avid-sweep-162","finished","0.6520963425512935","-","tobias-seibel","","2023-09-15T21:28:30.000Z","256","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","Porpoise","2","2","/work4/seibel/data/results","37","0.5058308839797974","0.6749271154403687","40","1.2693598419877603","0.9961949677108176","0.46803712918289775","0.5058309037900874","1.5422550139893667"
"tough-sweep-161","finished","0.7163247100802854","-","tobias-seibel","","2023-09-15T21:27:09.000Z","240","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.00001","Porpoise","2","1","/work4/seibel/data/results","9","0.6938775777816772","0.737609326839447","40","0.9152006836274844","0.9833864787373724","0.8399182922288304","0.6938775510204082","1.100580432767828"
"comfy-sweep-160","finished","0.6128456735057984","-","tobias-seibel","","2023-09-15T21:18:40.000Z","583","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.00005","PrePorpoise","2","5","/work4/seibel/data/results","1","0.5393586158752441","0.6967930197715759","40","1.2042431263646658","0.979313486427825","0.3331936428693659","0.5393586005830904","0.8859961994686653"
"legendary-sweep-159","finished","0.5604371097234612","-","tobias-seibel","","2023-09-15T21:17:14.000Z","592","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.00005","PrePorpoise","2","4","/work4/seibel/data/results","7","0.4927113652229309","0.7346938848495483","40","1.0634933644956912","0.9927114874460732","0.13467530520506912","0.49271137026239065","0.8615056373874563"
"astral-sweep-158","finished","0.7537912578055308","-","tobias-seibel","","2023-09-15T21:12:17.000Z","1128","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.00005","PrePorpoise","2","3","/work4/seibel/data/results","22","0.5743440389633179","0.6822157502174377","40","1.071693263185311","0.9980438918513358","0.1271979324882307","0.5743440233236151","1.0541972189083255"
"misunderstood-sweep-157","finished","0.7609277430865299","-","tobias-seibel","","2023-09-15T21:09:10.000Z","568","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.00005","PrePorpoise","2","2","/work4/seibel/data/results","23","0.6530612111091614","0.705539345741272","40","0.8069300865463271","0.9921755674053432","0.27263461948440093","0.6530612244897959","0.9805306660004998"
"astral-sweep-156","finished","0.699821587867975","-","tobias-seibel","","2023-09-15T21:07:30.000Z","580","bssvs8x8","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.00005","PrePorpoise","2","1","/work4/seibel/data/results","8","0.533527672290802","0.7259474992752075","40","0.8733554977656854","0.989361987191511","0.2434053515200583","0.5335276967930029","0.9035166706309384"
