"Name","Agent","State","test/c_index","Notes","User","Tags","Created","Runtime","Sweep","activation","alpha","batchsize","bins","csv_path","d_gen_out","d_hidden","datapath","dim_hist_and_feature_path","dropout","epochs","l1_lambda","learningrate","modality","num_workers","repeating","storepath","c_index_epoch_val","c_index_last_val","c_index_max_val","epoch","test/runningloss","train/c_index","train/runningloss","valid/c_index","valid/runningloss"
"grateful-sweep-88","u9g5ea1i","finished","0.6690454950936664","-","tobias-seibel","","2023-09-24T19:18:47.000Z","253","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","8","/work4/seibel/data/results","4","0.6326530575752258","0.7988338470458984","40","0.3637460941785224","0.7684557464026367","0.43211631817680873","0.6326530612244898","0.3737943761855407"
"comic-sweep-125","4godg68i","finished","0.6677074041034791","-","tobias-seibel","","2023-09-24T20:19:51.000Z","1189","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","37","0.8075881004333496","0.8157181739807129","40","0.3070482804467382","0.7928669042578848","0.42322858825746534","0.8075880758807588","0.30083502429172637"
"true-sweep-310","hzf0ugiw","finished","0.6672613737734165","-","tobias-seibel","","2023-09-25T02:33:25.000Z","688","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","10","/work4/seibel/data/results","38","0.8075881004333496","0.8130081295967102","40","0.32837732372961637","0.8073635413596292","0.4175602485583177","0.8075880758807588","0.32350291206772624"
"drawn-sweep-15","7e5bfzdh","finished","0.6668153434433541","-","tobias-seibel","","2023-09-24T17:27:50.000Z","861","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","5","/work4/seibel/data/results","9","0.7609329223632812","0.8134110569953918","40","0.36070233093946275","0.9321257268415551","0.30757812819194413","0.760932944606414","0.3543528656729679"
"cosmic-sweep-49","u9g5ea1i","finished","0.6659232827832292","-","tobias-seibel","","2023-09-24T18:22:50.000Z","250","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","9","/work4/seibel/data/results","38","0.556851327419281","0.556851327419281","40","0.4533844458433211","0.7767357110319141","0.4349517303342688","0.5568513119533528","0.5356531032935921"
"sleek-sweep-81","5p0zduvu","finished","0.6654772524531668","-","tobias-seibel","","2023-09-24T19:11:21.000Z","369","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","1","/work4/seibel/data/results","1","0.5014577507972717","0.5801749229431152","40","0.40797150561860845","0.784131407593987","0.4309480588358473","0.5014577259475219","0.45168837751605245"
"zany-sweep-290","4godg68i","finished","0.6650312221231044","-","tobias-seibel","","2023-09-25T01:32:59.000Z","1186","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","10","/work4/seibel/data/results","37","0.6558265686035156","0.6585366129875183","40","0.3298543398604072","0.8344275034164903","0.4103630979793002","0.6558265582655827","0.3462526810835178"
"feasible-sweep-246","0z3ohh6w","finished","0.6650312221231044","-","tobias-seibel","","2023-09-25T00:19:08.000Z","374","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","39","0.5276967883110046","0.5276967883110046","40","0.3580449572102472","0.74174013237225","0.4427454625274396","0.5276967930029155","0.355333022584691"
"chocolate-sweep-127","hzf0ugiw","finished","0.6650312221231044","-","tobias-seibel","","2023-09-24T20:25:09.000Z","700","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","23","0.6937669515609741","0.707317054271698","40","0.31034466514041237","0.8414480559500522","0.3932165679664508","0.6937669376693767","0.3196302954196047"
"young-sweep-190","7e5bfzdh","finished","0.6650312221231044","-","tobias-seibel","","2023-09-24T22:51:18.000Z","443","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","10","/work4/seibel/data/results","39","0.737609326839447","0.737609326839447","40","0.37290373226693","0.8861169913448913","0.3671747111193967","0.7376093294460642","0.3505853428604896"
"robust-sweep-103","0z3ohh6w","finished","0.6645851917930419","-","tobias-seibel","","2023-09-24T19:42:33.000Z","363","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","38","0.7551020383834839","0.7551020383834839","40","0.3666777168184696","0.8307564511374903","0.4143160417446421","0.7551020408163265","0.3755686342834433"
"polar-sweep-146","7e5bfzdh","finished","0.6641391614629795","-","tobias-seibel","","2023-09-24T21:24:46.000Z","1186","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","39","0.6747967600822449","0.6747967600822449","40","0.30724925263962394","0.7929204962619577","0.4221545681749261","0.6747967479674797","0.30236178615083364"
"proud-sweep-1","7e5bfzdh","finished","0.6623550401427297","-","tobias-seibel","","2023-09-24T17:12:56.000Z","447","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","1","/work4/seibel/data/results","39","0.7871720194816589","0.7871720194816589","40","0.3644315638542073","0.8838393311717891","0.367637161396011","0.7871720116618076","0.2899085716039876"
"fiery-sweep-83","hzf0ugiw","finished","0.6623550401427297","-","tobias-seibel","","2023-09-24T19:14:22.000Z","246","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","2","0.4897959232330322","0.6851311922073364","40","0.3649694237393417","0.7568530775208339","0.442848907205978","0.4897959183673469","0.5885810811520992"
"quiet-sweep-303","u9g5ea1i","finished","0.6619090098126673","-","tobias-seibel","","2023-09-25T02:14:16.000Z","783","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","39","0.5880758762359619","0.5880758762359619","40","0.3306006098558433","0.779924435274257","0.4286288109846564","0.5880758807588076","0.4148029194427056"
"lively-sweep-43","u9g5ea1i","finished","0.6592328278322926","-","tobias-seibel","","2023-09-24T18:14:03.000Z","257","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","0","0.524781346321106","0.5393586158752441","40","0.42314782457141287","0.7156140303866663","0.4510571813319882","0.5247813411078717","0.4719541218856162"
"confused-sweep-261","4godg68i","finished","0.6587867975022301","-","tobias-seibel","","2023-09-25T00:40:33.000Z","375","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","1","/work4/seibel/data/results","0","0.5422740578651428","0.647230327129364","40","0.40378583639817806","0.7121573461239583","0.4497349661873313","0.5422740524781341","0.43874205174441006"
"clear-sweep-168","hzf0ugiw","finished","0.6578947368421053","-","tobias-seibel","","2023-09-24T22:18:09.000Z","277","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","8","/work4/seibel/data/results","39","0.7405247688293457","0.7405247688293457","40","0.345203131316377","0.8681368739784024","0.3758287057011637","0.7405247813411079","0.33660396144965565"
"olive-sweep-211","0z3ohh6w","finished","0.6570026761819804","-","tobias-seibel","","2023-09-24T23:24:34.000Z","830","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","1","/work4/seibel/data/results","36","0.7521865963935852","0.7551020383834839","40","0.2878826987580396","0.8024330769849138","0.4058647458835072","0.7521865889212828","0.3393045886246891"
"stellar-sweep-149","hzf0ugiw","finished","0.6570026761819804","-","tobias-seibel","","2023-09-24T21:28:37.000Z","700","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","9","/work4/seibel/data/results","39","0.6856368780136108","0.6856368780136108","40","0.3445997171679206","0.8215118304348991","0.4106575113735539","0.6856368563685636","0.3632993323700464"
"chocolate-sweep-173","hzf0ugiw","finished","0.6570026761819804","-","tobias-seibel","","2023-09-24T22:22:53.000Z","639","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","3","/work4/seibel/data/results","36","0.7755101919174194","0.7813411355018616","40","0.3534123215883413","0.9285350625686648","0.290506624335974","0.7755102040816326","0.4073014738081388"
"devout-sweep-11","4godg68i","finished","0.656556645851918","-","tobias-seibel","","2023-09-24T17:20:31.000Z","844","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","1","/work4/seibel/data/results","39","0.7842565774917603","0.7842565774917603","40","0.3384253090135434","0.9450681958251828","0.2980878452048965","0.7842565597667639","0.3452631914244062"
"hopeful-sweep-199","0z3ohh6w","finished","0.655664585191793","-","tobias-seibel","","2023-09-24T23:10:19.000Z","851","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","9","/work4/seibel/data/results","19","0.7172011733055115","0.7405247688293457","40","0.3174845699881049","0.9152442455585628","0.32526706496620894","0.717201166180758","0.3600575153826323"
"mild-sweep-46","7e5bfzdh","finished","0.6520963425512935","-","tobias-seibel","","2023-09-24T18:17:21.000Z","364","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","2","0.556851327419281","0.6239067316055298","40","0.5406961493383893","0.7269755352501407","0.44890793403585993","0.5568513119533528","0.5146378862756914"
"playful-sweep-204","hzf0ugiw","finished","0.6507582515611061","-","tobias-seibel","","2023-09-24T23:15:47.000Z","242","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","4","/work4/seibel/data/results","8","0.6326530575752258","0.7172011733055115","40","0.47975305714144334","0.6893807443929366","0.4549927564796952","0.6326530612244898","0.5340528456043176"
"dutiful-sweep-27","5p0zduvu","finished","0.6489741302408564","-","tobias-seibel","","2023-09-24T17:49:06.000Z","443","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","39","0.8338192701339722","0.8338192701339722","40","0.353752639330582","0.881668855006833","0.36653188911601114","0.8338192419825073","0.27825703723791206"
"misty-sweep-141","hzf0ugiw","finished","0.648528099910794","-","tobias-seibel","","2023-09-24T21:05:14.000Z","688","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","1","/work4/seibel/data/results","39","0.5962059497833252","0.5962059497833252","40","0.3199432488895057","0.8102039175754977","0.4147836887487538","0.5962059620596206","0.34408881832066635"
"blooming-sweep-269","u9g5ea1i","finished","0.6480820695807314","-","tobias-seibel","","2023-09-25T00:53:04.000Z","256","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","9","/work4/seibel/data/results","2","0.556851327419281","0.6851311922073364","40","0.38815460972112514","0.7836758755593666","0.4350735568549668","0.5568513119533528","0.40820881197679537"
"solar-sweep-5","hzf0ugiw","finished","0.6480820695807314","-","tobias-seibel","","2023-09-24T17:13:21.000Z","287","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","39","0.6064140200614929","0.6064140200614929","40","0.35668953772936046","0.8659663978134462","0.3677225241132579","0.6064139941690962","0.308705182015555"
"quiet-sweep-147","4godg68i","finished","0.6471900089206066","-","tobias-seibel","","2023-09-24T21:24:49.000Z","1188","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","37","0.7425474524497986","0.7425474524497986","40","0.30496562382029424","0.7971810605857607","0.42675552437586944","0.7425474254742548","0.2861816973932686"
"wise-sweep-143","u9g5ea1i","finished","0.6467439785905441","-","tobias-seibel","","2023-09-24T21:12:39.000Z","787","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","39","0.772357702255249","0.772357702255249","40","0.3245763638272173","0.8112489616549211","0.41479844588869985","0.7723577235772358","0.29255179629255856"
"upbeat-sweep-110","5p0zduvu","finished","0.6458519179304193","-","tobias-seibel","","2023-09-24T19:51:51.000Z","369","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","10","/work4/seibel/data/results","2","0.5597667694091797","0.5714285969734192","40","0.3716882366972817","0.7506096090463303","0.4410946232394617","0.5597667638483965","0.4156287877012707"
"stellar-sweep-126","7e5bfzdh","finished","0.6458519179304193","-","tobias-seibel","","2023-09-24T20:20:15.000Z","1179","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","35","0.7913278937339783","0.7967479825019836","40","0.34568523377064125","0.8158578740051984","0.41258244773440234","0.7913279132791328","0.32791326140011823"
"worthy-sweep-186","5p0zduvu","finished","0.6440677966101694","-","tobias-seibel","","2023-09-24T22:48:46.000Z","450","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","39","0.6326530575752258","0.6326530575752258","40","0.3717404830874473","0.8483078324713953","0.38554480956985393","0.6326530612244898","0.3431662029361834"
"swift-sweep-225","u9g5ea1i","finished","0.6440677966101694","-","tobias-seibel","","2023-09-24T23:48:09.000Z","254","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","14","0.5072886347770691","0.5597667694091797","40","0.5017527476765713","0.6908277285029074","0.4621050970366513","0.5072886297376094","0.6229846458154035"
"solar-sweep-86","7e5bfzdh","finished","0.6422836752899197","-","tobias-seibel","","2023-09-24T19:17:48.000Z","366","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","39","0.6997084617614746","0.6997084617614746","40","0.4266719073232075","0.7558080334414106","0.43414011470199576","0.6997084548104956","0.38106714343424775"
"fanciful-sweep-256","hzf0ugiw","finished","0.6422836752899197","-","tobias-seibel","","2023-09-25T00:27:09.000Z","627","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","6","/work4/seibel/data/results","39","0.7405247688293457","0.7405247688293457","40","0.3157154391150331","0.8141429298748627","0.3962176760094581","0.7405247813411079","0.32699055780330194"
"gallant-sweep-185","0z3ohh6w","finished","0.6413916146297948","-","tobias-seibel","","2023-09-24T22:48:24.000Z","451","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[384,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_FT_HIST_GEN_199eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","39","0.6122449040412903","0.6122449040412903","40","0.37688861550183184","0.894959672016935","0.3682038715474052","0.6122448979591837","0.29160945761769375"
"youthful-sweep-226","hzf0ugiw","finished","0.6413916146297948","-","tobias-seibel","","2023-09-24T23:49:36.000Z","242","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","36","0.705539345741272","0.7172011733055115","40","0.5380751261527245","0.7437230365229508","0.4414365349012808","0.7055393586005831","0.4886378892756671"
"usual-sweep-92","u9g5ea1i","finished","0.6409455842997324","-","tobias-seibel","","2023-09-24T19:23:04.000Z","573","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","2","/work4/seibel/data/results","38","0.7172011733055115","0.7172011733055115","40","0.3176860038583982","0.8183231061925561","0.39536729029143675","0.717201166180758","0.34794319556190717"
"pretty-sweep-264","4godg68i","finished","0.6409455842997324","-","tobias-seibel","","2023-09-25T00:46:54.000Z","376","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","4","/work4/seibel/data/results","3","0.463556855916977","0.5976676344871521","40","0.4030572565904802","0.7305394035209947","0.4505509971109757","0.46355685131195334","0.40574212489655953"
"bumbling-sweep-285","0z3ohh6w","finished","0.64049955396967","-","tobias-seibel","","2023-09-25T01:21:39.000Z","1176","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","0","0.577235758304596","0.6287263035774231","40","0.36910592856433344","0.7821217074412498","0.4266962373198804","0.5772357723577236","0.36089574432898935"
"easy-sweep-123","hzf0ugiw","finished","0.6400535236396075","-","tobias-seibel","","2023-09-24T20:13:23.000Z","699","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","39","0.6449864506721497","0.6449864506721497","40","0.30347865484708775","0.7891958519788848","0.4164330894907553","0.6449864498644986","0.32629286432742705"
"proud-sweep-283","u9g5ea1i","finished","0.639607493309545","-","tobias-seibel","","2023-09-25T01:16:56.000Z","774","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","1","0.5528455376625061","0.5691056847572327","40","0.3581484342187171","0.790562448082746","0.42348057208267126","0.5528455284552846","0.33925653045437987"
