"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","alpha","batchsize","bins","csv_path","d_gen_out","d_hidden","datapath","dim_hist_and_feature_path","dropout","epochs","l1_lambda","learningrate","modality","num_workers","repeating","storepath","c_index_epoch_val","c_index_last_val","c_index_max_val","epoch","test/c_index","test/runningloss","train/c_index","train/runningloss","valid/c_index","valid/runningloss"
"decent-sweep-320","finished","-","tobias-seibel","","2023-09-23T14:51:46.000Z","1256","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","10","/work4/seibel/data/results","37","0.6910569071769714","0.6910569071769714","40","0.49063336306868865","0.3055536934407428","0.6971515849835205","0.4118140975643002","0.6910569105691057","0.27139590069474206"
"generous-sweep-319","finished","-","tobias-seibel","","2023-09-23T14:49:37.000Z","1015","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","9","/work4/seibel/data/results","33","0.6341463327407837","0.6476964950561523","40","0.5151650312221231","0.295482421034159","0.6882821083094403","0.4135553004272597","0.6341463414634146","0.2868450529252489"
"pretty-sweep-318","finished","-","tobias-seibel","","2023-09-23T14:47:03.000Z","1500","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","8","/work4/seibel/data/results","37","0.6802167892456055","0.6802167892456055","40","0.4928635147190009","0.31102967120778674","0.7086470698571773","0.40936797733458","0.6802168021680217","0.27512636779851857"
"misty-sweep-317","finished","-","tobias-seibel","","2023-09-23T14:32:34.000Z","1018","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","7","/work4/seibel/data/results","38","0.6720867156982422","0.6747967600822449","40","0.4875111507582516","0.3065937857071941","0.7042793215252284","0.4183623776220205","0.6720867208672087","0.27888180735033186"
"tough-sweep-316","finished","-","tobias-seibel","","2023-09-23T14:30:18.000Z","1282","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","6","/work4/seibel/data/results","4","0.6558265686035156","0.6829268336296082","40","0.47769848349687777","0.30489458036250794","0.7133899622176372","0.42512972036665175","0.6558265582655827","0.2729594413457172"
"polished-sweep-315","finished","-","tobias-seibel","","2023-09-23T14:28:10.000Z","1506","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","5","/work4/seibel/data/results","38","0.6883468627929688","0.6883468627929688","40","0.46297948260481714","0.3085934812283645","0.7222862348937539","0.407010768424772","0.6883468834688347","0.26916944891036976"
"lyric-sweep-314","finished","-","tobias-seibel","","2023-09-23T14:21:58.000Z","1497","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","4","/work4/seibel/data/results","17","0.6775068044662476","0.6937669515609741","40","0.4884032114183765","0.3063486790275559","0.711326670060827","0.4097840132913224","0.6775067750677507","0.270346207969955"
"eager-sweep-313","finished","-","tobias-seibel","","2023-09-23T14:15:34.000Z","1015","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","3","/work4/seibel/data/results","21","0.7127371430397034","0.7235772609710693","40","0.4803746654772525","0.3080931476388986","0.6954902328572578","0.41278756251952176","0.7127371273712737","0.27215642411971375"
"hearty-sweep-312","finished","-","tobias-seibel","","2023-09-23T14:08:29.000Z","1301","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","2","/work4/seibel/data/results","36","0.7100270986557007","0.7100270986557007","40","0.48617305976806424","0.30861175953535935","0.7238939950159436","0.4081607272297564","0.7100271002710027","0.27174928876172216"
"elated-sweep-311","finished","-","tobias-seibel","","2023-09-23T14:02:47.000Z","1515","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","1","/work4/seibel/data/results","11","0.6910569071769714","0.696476936340332","40","0.46922390722569135","0.30583065120915237","0.7134167582196737","0.41659502639422114","0.6910569105691057","0.2715525958687067"
"fancy-sweep-310","finished","-","tobias-seibel","","2023-09-23T14:01:17.000Z","848","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","10","/work4/seibel/data/results","35","0.5501354932785034","0.5609756112098694","40","0.6052631578947368","0.27883831604133147","0.6115383584769153","0.47467338464577014","0.5501355013550135","0.2880103951940934"
"toasty-sweep-309","finished","-","tobias-seibel","","2023-09-23T13:59:41.000Z","1331","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","9","/work4/seibel/data/results","38","0.5447154641151428","0.5447154641151428","40","0.592328278322926","0.2803827123179172","0.5992925855462365","0.4762929002400225","0.5447154471544715","0.29094448401814416"
"fallen-sweep-308","finished","-","tobias-seibel","","2023-09-23T13:50:17.000Z","1084","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","8","/work4/seibel/data/results","39","0.5420054197311401","0.5420054197311401","40","0.6244424620874219","0.2781552396213206","0.6004448136338059","0.47640775459438145","0.5420054200542005","0.29137496490563664"
"light-sweep-307","finished","-","tobias-seibel","","2023-09-23T13:46:35.000Z","877","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","7","/work4/seibel/data/results","35","0.56639564037323","0.574525773525238","40","0.5914362176628011","0.2784336963399815","0.6067418741123825","0.47591458454623187","0.5663956639566395","0.2893179335232292"
"treasured-sweep-306","finished","-","tobias-seibel","","2023-09-23T13:40:59.000Z","1300","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","6","/work4/seibel/data/results","37","0.5311653017997742","0.5311653017997742","40","0.5976806422836753","0.27934653937028575","0.5990246255258715","0.47556030882758576","0.5311653116531165","0.2893171544053725"
"sweet-sweep-305","finished","-","tobias-seibel","","2023-09-23T13:37:26.000Z","1328","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","5","/work4/seibel/data/results","39","0.5636856555938721","0.5636856555938721","40","0.6025869759143622","0.2792126209063169","0.6062595460757255","0.4764385872743499","0.5636856368563685","0.2886655324803931"
"deft-sweep-304","finished","-","tobias-seibel","","2023-09-23T13:32:17.000Z","1075","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","4","/work4/seibel/data/results","38","0.5718157291412354","0.5718157291412354","40","0.5990187332738626","0.27921760264031875","0.6131193225970685","0.4758497660402471","0.5718157181571816","0.28656489341741515"
"major-sweep-303","finished","-","tobias-seibel","","2023-09-23T13:31:53.000Z","876","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","3","/work4/seibel/data/results","38","0.56639564037323","0.56639564037323","40","0.6008028545941124","0.2807058001098295","0.6240252954259224","0.4747704274690067","0.5663956639566395","0.2861309718163241"
"wild-sweep-302","finished","-","tobias-seibel","","2023-09-23T13:18:35.000Z","1336","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","2","/work4/seibel/data/results","39","0.5392953753471375","0.5392953753471375","40","0.5990187332738626","0.2789807572799663","0.5911198049251052","0.4762485020124996","0.5392953929539296","0.28943291774817875"
"polished-sweep-301","finished","-","tobias-seibel","","2023-09-23T13:17:51.000Z","835","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","1","/work4/seibel/data/results","37","0.5555555820465088","0.5555555820465088","40","0.6074933095450491","0.27933930364759785","0.6142983466866744","0.4749384528025985","0.5555555555555556","0.28877438269555566"
"silver-sweep-300","finished","-","tobias-seibel","","2023-09-23T13:12:22.000Z","1499","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","10","/work4/seibel/data/results","38","0.7046070694923401","0.707317054271698","40","0.4794826048171276","0.3113875307339745","0.696588868940754","0.41976430264734466","0.7046070460704607","0.27444541454315186"
"prime-sweep-299","finished","-","tobias-seibel","","2023-09-23T13:10:16.000Z","1316","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","9","/work4/seibel/data/results","39","0.6910569071769714","0.6910569071769714","40","0.475914362176628","0.3172520001535304","0.7479300088426807","0.3998866826335205","0.6910569105691057","0.2682374415032211"
"sleek-sweep-298","finished","-","tobias-seibel","","2023-09-23T13:00:54.000Z","1010","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","8","/work4/seibel/data/results","39","0.696476936340332","0.696476936340332","40","0.5307760927743087","0.2992260652021147","0.6809935957555133","0.41922850059870054","0.6964769647696477","0.2871416574166644"
"jolly-sweep-297","finished","-","tobias-seibel","","2023-09-23T12:53:06.000Z","1524","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","7","/work4/seibel/data/results","39","0.7100270986557007","0.7100270986557007","40","0.5089206066012489","0.3112535191825233","0.7381494680993596","0.4136019994858915","0.7100271002710027","0.26967973481154156"
"lyric-sweep-296","finished","-","tobias-seibel","","2023-09-23T12:48:40.000Z","1288","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","6","/work4/seibel/data/results","36","0.718157172203064","0.718157172203064","40","0.5017841213202497","0.2974403440244854","0.7071464937431335","0.4140487044616799","0.7181571815718157","0.282035712950996"
"efficient-sweep-295","finished","-","tobias-seibel","","2023-09-23T12:47:18.000Z","1497","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","5","/work4/seibel/data/results","38","0.6449864506721497","0.6449864506721497","40","0.48126672613737737","0.317235882299988","0.7438838125351698","0.40310196040827834","0.6449864498644986","0.27046591931333147"
"lunar-sweep-294","finished","-","tobias-seibel","","2023-09-23T12:43:56.000Z","1012","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","4","/work4/seibel/data/results","38","0.642276406288147","0.6449864506721497","40","0.5231935771632471","0.29886615890203616","0.7119429781076664","0.4223253889219232","0.6422764227642277","0.28112207689278185"
"laced-sweep-293","finished","-","tobias-seibel","","2023-09-23T12:27:47.000Z","1511","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","3","/work4/seibel/data/results","38","0.6449864506721497","0.6476964950561523","40","0.4536128456735058","0.303314155634815","0.6985181810873817","0.4146204243204229","0.6449864498644986","0.2766941387028921"
"drawn-sweep-292","finished","-","tobias-seibel","","2023-09-23T12:27:10.000Z","1281","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","2","/work4/seibel/data/results","38","0.6829268336296082","0.6856368780136108","40","0.5374665477252453","0.3100401422752139","0.7242691390444546","0.4104548986542078","0.6829268292682927","0.2745196987298273"
"azure-sweep-291","finished","-","tobias-seibel","","2023-09-23T12:27:01.000Z","1008","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","1","/work4/seibel/data/results","21","0.7289972901344299","0.7344173192977905","40","0.5156110615521855","0.3135732819344132","0.7092901739060532","0.41109536510800393","0.7289972899728997","0.2771202525390046"
"rich-sweep-290","finished","-","tobias-seibel","","2023-09-23T12:25:04.000Z","1328","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","10","/work4/seibel/data/results","39","0.5609756112098694","0.5609756112098694","40","0.6208742194469223","0.27855976160544044","0.6156113507864627","0.4754151285035719","0.5609756097560976","0.28740056240487666"
"rose-sweep-289","finished","-","tobias-seibel","","2023-09-23T12:12:06.000Z","890","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","9","/work4/seibel/data/results","38","0.5447154641151428","0.5447154641151428","40","0.5936663693131133","0.28027706891477394","0.6043570299311343","0.475491373999123","0.5447154471544715","0.2886490434230793"
"crimson-sweep-288","finished","-","tobias-seibel","","2023-09-23T12:08:52.000Z","1092","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","8","/work4/seibel/data/results","36","0.5555555820465088","0.5609756112098694","40","0.6057091882247992","0.28011612887852466","0.6048125619657547","0.4761083400008124","0.5555555555555556","0.28745036189045226"
"olive-sweep-287","finished","-","tobias-seibel","","2023-09-23T12:05:47.000Z","1310","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","7","/work4/seibel/data/results","38","0.577235758304596","0.5799458026885986","40","0.6070472792149866","0.2775001160155695","0.6190948310512071","0.4761002913720801","0.5772357723577236","0.2867090472508044"
"azure-sweep-286","finished","-","tobias-seibel","","2023-09-23T12:02:56.000Z","1317","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","6","/work4/seibel/data/results","33","0.5609756112098694","0.5636856555938721","40","0.6074933095450491","0.279273971171978","0.5996141375706745","0.4758200662000708","0.5609756097560976","0.28916565325288546"
"cerulean-sweep-285","finished","-","tobias-seibel","","2023-09-23T11:57:09.000Z","892","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","5","/work4/seibel/data/results","39","0.5636856555938721","0.5636856555938721","40","0.6021409455842998","0.28044132341165096","0.6029636378252364","0.47644877387604245","0.5636856368563685","0.2917240138564791"
"iconic-sweep-284","finished","-","tobias-seibel","","2023-09-23T11:50:49.000Z","1079","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","4","/work4/seibel/data/results","39","0.5230352282524109","0.5230352282524109","40","0.6119536128456735","0.27854711621498257","0.605857606045178","0.4753931706640082","0.5230352303523035","0.29007877358013673"
"legendary-sweep-283","finished","-","tobias-seibel","","2023-09-23T11:43:20.000Z","1341","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","3","/work4/seibel/data/results","32","0.5826558470726013","0.5934959053993225","40","0.6092774308652988","0.2781046189349861","0.5977920094321927","0.47653481898383354","0.5826558265582655","0.2890809033775613"
"vivid-sweep-282","finished","-","tobias-seibel","","2023-09-23T11:43:12.000Z","827","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","2","/work4/seibel/data/results","39","0.5121951103210449","0.5121951103210449","40","0.592328278322926","0.2797851854523357","0.5989174415177255","0.476180852587584","0.5121951219512195","0.2889858412245909"
"smooth-sweep-281","finished","-","tobias-seibel","","2023-09-23T11:40:31.000Z","1339","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","1","/work4/seibel/data/results","37","0.577235758304596","0.577235758304596","40","0.6190900981266726","0.2783428459840182","0.6069562421286744","0.4749156030472106","0.5772357723577236","0.2894241497807559"
"zesty-sweep-280","finished","-","tobias-seibel","","2023-09-23T11:35:05.000Z","939","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","10","/work4/seibel/data/results","18","0.5072886347770691","0.5072886347770691","40","0.5749330954504906","0.28333597687574535","0.508480934644551","0.4858152753188157","0.5072886297376094","0.3057490363717079"
"wild-sweep-279","finished","-","tobias-seibel","","2023-09-23T11:30:45.000Z","742","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","9","/work4/seibel/data/results","0","0.48688048124313354","0.49854227900505066","40","0.568242640499554","0.2834265797237794","0.5164795412524451","0.48574034373839975","0.4868804664723032","0.3071034125138804"
"lilac-sweep-278","finished","-","tobias-seibel","","2023-09-23T11:24:56.000Z","1101","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","8","/work4/seibel/data/results","1","0.47230321168899536","0.4927113652229309","40","0.5544157002676182","0.2825771256869372","0.536831104799164","0.48491237802089937","0.47230320699708456","0.30670803598099455"
"sunny-sweep-277","finished","-","tobias-seibel","","2023-09-23T11:22:14.000Z","1095","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","7","/work4/seibel/data/results","36","0.4839650094509125","0.4839650094509125","40","0.5535236396074933","0.2811151381958133","0.49486856561001097","0.4854748012445552","0.4839650145772595","0.3052701917428946"
"pretty-sweep-276","finished","-","tobias-seibel","","2023-09-23T11:19:52.000Z","909","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","6","/work4/seibel/data/results","36","0.463556855916977","0.463556855916977","40","0.5548617305976806","0.279690488644589","0.511991210911332","0.48538790721131464","0.46355685131195334","0.30271650645305814"
"cerulean-sweep-275","finished","-","tobias-seibel","","2023-09-23T11:18:18.000Z","739","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","5","/work4/seibel/data/results","0","0.4752186536788941","0.4752186536788941","40","0.5606601248884924","0.281246618161766","0.5185026394062006","0.4848406124046781","0.4752186588921283","0.30430978530845076"
"proud-sweep-274","finished","-","tobias-seibel","","2023-09-23T11:06:31.000Z","1099","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","4","/work4/seibel/data/results","37","0.4752186536788941","0.4752186536788941","40","0.5735950044603033","0.2813639321113722","0.5194940914815509","0.4854270386916231","0.4752186588921283","0.3050619861898349"
"zany-sweep-273","finished","-","tobias-seibel","","2023-09-23T11:05:53.000Z","738","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","3","/work4/seibel/data/results","0","0.495626837015152","0.5743440389633179","40","0.5628902765388046","0.28233565736669475","0.495136525630376","0.48541606639472534","0.4956268221574344","0.3058837994587483"
